hp_sid,experiment_id,biomaterial_id,sample_id,biopsy_id,mg_per_biopsy_mean,mg_per_biopsy_std,mg_per_ml_mean,mg_per_ml_std,mg_per_cm2_mean,mg_per_cm2_std,net_weight_mg,tissue_areal_density_mg_per_cm2
HP55-33,HP55-20231215,,fresh-HPL-11162023-D4,fresh-HPL-11162023-D4,,,0.002945177,,,,,
HP55-34,HP55-20231215,,fresh-HPL-11162023-D7,fresh-HPL-11162023-D7,,,0.001933237,,,,,
HP55-35,HP55-20231215,,fresh-HPL-11162023-D11,fresh-HPL-11162023-D11,,,0.003229231,,,,,
HP55-36,HP55-20231215,,fresh-HPL-11162023-D14,fresh-HPL-11162023-D14,,,0.00274989,,,,,
HP55-37,HP55-20231215,,fresh-HPL-11162023-D21,fresh-HPL-11162023-D21,,,0.00280315,,,,,
HP55-38,HP55-20231215,,fresh-HPL-11162023-D25,fresh-HPL-11162023-D25,,,0.00248359,,,,,
HP55-39,HP55-20231215,,fresh-HPL-11162023-D28,fresh-HPL-11162023-D28,,,0.002075263,,,,,
HP55-40,HP55-20231215,,Gelatin_5,Gelatin_5,,,0.054437227,0.000797716,,,,
HP55-41,HP55-20231215,,Gelatin_2.5,Gelatin_2.5,,,0.028292061,0.000153945,,,,
HP55-42,HP55-20231215,,Gelatin_0,Gelatin_0,,,1.93E-05,0.00013995,,,,
HP52-1,HP52-20231214,,CC1-1-11162023-D4,CC1-1-11162023-D4,,,0.005382127,,,,,
HP52-2,HP52-20231214,,CC1-1-11162023_No_Cht-D4,CC1-1-11162023_No_Cht-D4,,,0.001138022,,,,,
HP52-3,HP52-20231214,,CC1-1-11162023-D7,CC1-1-11162023-D7,,,0.009943548,,,,,
HP52-4,HP52-20231214,,CC1-1-11162023_No_Cht-D7,CC1-1-11162023_No_Cht-D7,,,0.0021693,,,,,
HP52-5,HP52-20231214,,CC1-1-11162023-D11,CC1-1-11162023-D11,,,0.010895497,,,,,
HP52-6,HP52-20231214,,CC1-1-11162023_No_Cht-D11,CC1-1-11162023_No_Cht-D11,,,0.001217351,,,,,
HP52-7,HP52-20231214,,CC1-1-11162023-D14,CC1-1-11162023-D14,,,0.013354698,,,,,
HP52-8,HP52-20231214,,CC1-1-11162023_No_Cht-D14,CC1-1-11162023_No_Cht-D14,,,0.003676552,,,,,
HP52-9,HP52-20231214,,CC1-1-11162023-D18,CC1-1-11162023-D18,,,0.013592685,,,,,
HP52-10,HP52-20231214,,CC1-1-11162023_No_Cht-D18,CC1-1-11162023_No_Cht-D18,,,0.001772655,,,,,
HP52-11,HP52-20231214,,CC1-1-11162023-D21,CC1-1-11162023-D21,,,0.016488196,,,,,
HP52-12,HP52-20231214,,CC1-1-11162023_No_Cht-D21,CC1-1-11162023_No_Cht-D21,,,0.002883262,,,,,
HP52-13,HP52-20231214,,CC1-1-11162023-D25,CC1-1-11162023-D25,,,0.019582029,,,,,
HP52-14,HP52-20231214,,CC1-1-11162023_No_Cht-D25,CC1-1-11162023_No_Cht-D25,,,0.002407287,,,,,
HP52-15,HP52-20231214,,CC1-1-11162023-D28,CC1-1-11162023-D28,,,0.019899345,,,,,
HP52-16,HP52-20231214,,CC1-1-11162023_No_Cht-D28,CC1-1-11162023_No_Cht-D28,,,0.003517894,,,,,
HP52-17,HP52-20231214,,CC1-2-11162023-D4,CC1-2-11162023-D4,,,0.005897766,,,,,
HP52-18,HP52-20231214,,CC1-2-11162023_No_Cht-D4,CC1-2-11162023_No_Cht-D4,,,0.001693326,,,,,
HP52-19,HP52-20231214,,CC1-2-11162023-D7,CC1-2-11162023-D7,,,0.010617845,,,,,
HP52-20,HP52-20231214,,CC1-2-11162023_No_Cht-D7,CC1-2-11162023_No_Cht-D7,,,0.003279907,,,,,
HP52-21,HP52-20231214,,CC1-2-11162023-D11,CC1-2-11162023-D11,,,0.012006104,,,,,
HP52-22,HP52-20231214,,CC1-2-11162023_No_Cht-D11,CC1-2-11162023_No_Cht-D11,,,0.001931313,,,,,
HP52-23,HP52-20231214,,CC1-2-11162023-D14,CC1-2-11162023-D14,,,0.012799394,,,,,
HP52-24,HP52-20231214,,CC1-2-11162023_No_Cht-D14,CC1-2-11162023_No_Cht-D14,,,0.002486616,,,,,
HP52-25,HP52-20231214,,CC1-2-11162023-D18,CC1-2-11162023-D18,,,0.018541752,,,,,
HP52-26,HP52-20231214,,CC1-2-11162023_No_Cht-D18,CC1-2-11162023_No_Cht-D18,,,0.006109429,,,,,
HP52-27,HP52-20231214,,CC1-2-11162023-D21,CC1-2-11162023-D21,,,0.017980293,,,,,
HP52-28,HP52-20231214,,CC1-2-11162023_No_Cht-D21,CC1-2-11162023_No_Cht-D21,,,0.002981296,,,,,
HP52-29,HP52-20231214,,CC1-2-11162023-D25,CC1-2-11162023-D25,,,0.022351658,,,,,
HP52-30,HP52-20231214,,CC1-2-11162023_No_Cht-D25,CC1-2-11162023_No_Cht-D25,,,0.002740671,,,,,
HP52-31,HP52-20231214,,CC1-2-11162023-D28,CC1-2-11162023-D28,,,0.022151137,,,,,
HP52-32,HP52-20231214,,CC1-2-11162023_No_Cht-D28,CC1-2-11162023_No_Cht-D28,,,0.004745884,,,,,
HP52-33,HP52-20231214,,CC1-3-11162023-D4,CC1-3-11162023-D4,,,0.00659068,,,,,
HP52-34,HP52-20231214,,CC1-3-11162023_No_Cht-D4,CC1-3-11162023_No_Cht-D4,,,0.002179211,,,,,
HP52-35,HP52-20231214,,CC1-3-11162023-D7,CC1-3-11162023-D7,,,0.01015996,,,,,
HP52-36,HP52-20231214,,CC1-3-11162023_No_Cht-D7,CC1-3-11162023_No_Cht-D7,,,0.001778168,,,,,
HP52-37,HP52-20231214,,CC1-3-11162023-D11,CC1-3-11162023-D11,,,0.012365695,,,,,
HP52-38,HP52-20231214,,CC1-3-11162023_No_Cht-D11,CC1-3-11162023_No_Cht-D11,,,0.002339628,,,,,
HP52-39,HP52-20231214,,CC1-3-11162023-D14,CC1-3-11162023-D14,,,0.014531326,,,,,
HP52-40,HP52-20231214,,CC1-3-11162023_No_Cht-D14,CC1-3-11162023_No_Cht-D14,,,0.002901088,,,,,
HP52-41,HP52-20231214,,CC1-3-11162023-D18,CC1-3-11162023-D18,,,0.019624568,,,,,
HP52-42,HP52-20231214,,CC1-3-11162023_No_Cht-D18,CC1-3-11162023_No_Cht-D18,,,0.005708387,,,,,
HP52-43,HP52-20231214,,CC1-3-11162023-D21,CC1-3-11162023-D21,,,0.018501648,,,,,
HP52-44,HP52-20231214,,CC1-3-11162023_No_Cht-D21,CC1-3-11162023_No_Cht-D21,,,0.002500045,,,,,
HP52-45,HP52-20231214,,CC1-3-11162023-D25,CC1-3-11162023-D25,,,0.022311554,,,,,
HP52-46,HP52-20231214,,CC1-3-11162023_No_Cht-D25,CC1-3-11162023_No_Cht-D25,,,0.002580254,,,,,
HP52-47,HP52-20231214,,CC1-3-11162023-D28,CC1-3-11162023-D28,,,0.022271449,,,,,
HP52-48,HP52-20231214,,CC1-3-11162023_No_Cht-D28,CC1-3-11162023_No_Cht-D28,,,0.00386359,,,,,
HP52-49,HP52-20231214,,CC1-4-11162023-D4,CC1-4-11162023-D4,,,0.006263944,,,,,
HP52-50,HP52-20231214,,CC1-4-11162023_No_Cht-D4,CC1-4-11162023_No_Cht-D4,,,0.001448911,,,,,
HP52-51,HP52-20231214,,CC1-4-11162023-D7,CC1-4-11162023-D7,,,0.009816017,,,,,
HP52-52,HP52-20231214,,CC1-4-11162023_No_Cht-D7,CC1-4-11162023_No_Cht-D7,,,0.001212106,,,,,
HP52-53,HP52-20231214,,CC1-4-11162023-D11,CC1-4-11162023-D11,,,0.01399957,,,,,
HP52-54,HP52-20231214,,CC1-4-11162023_No_Cht-D11,CC1-4-11162023_No_Cht-D11,,,0.002632935,,,,,
HP52-55,HP52-20231214,,CC1-4-11162023-D14,CC1-4-11162023-D14,,,0.014552115,,,,,
HP52-56,HP52-20231214,,CC1-4-11162023_No_Cht-D14,CC1-4-11162023_No_Cht-D14,,,0.002475065,,,,,
HP52-57,HP52-20231214,,CC1-4-11162023-D18,CC1-4-11162023-D18,,,0.01980129,,,,,
HP52-58,HP52-20231214,,CC1-4-11162023_No_Cht-D18,CC1-4-11162023_No_Cht-D18,,,0.005790334,,,,,
HP52-59,HP52-20231214,,CC1-4-11162023-D21,CC1-4-11162023-D21,,,0.01901194,,,,,
HP52-60,HP52-20231214,,CC1-4-11162023_No_Cht-D21,CC1-4-11162023_No_Cht-D21,,,0.002238261,,,,,
HP52-61,HP52-20231214,,CC1-4-11162023-D25,CC1-4-11162023-D25,,,0.022564014,,,,,
HP52-62,HP52-20231214,,CC1-4-11162023_No_Cht-D25,CC1-4-11162023_No_Cht-D25,,,0.002632935,,,,,
HP52-63,HP52-20231214,,CC1-4-11162023-D28,CC1-4-11162023-D28,,,0.021458924,,,,,
HP52-64,HP52-20231214,,CC1-4-11162023_No_Cht-D28,CC1-4-11162023_No_Cht-D28,,,0.00444844,,,,,
HP52-65,HP52-20231214,,fresh-TGFBS-11162023-D4,fresh-TGFBS-11162023-D4,,,0.00381696,,,,,
HP52-66,HP52-20231214,,fresh-TGFBS_No_Cht-11162023-D4,fresh-TGFBS_No_Cht-11162023-D4,,,0.001922521,,,,,
HP52-67,HP52-20231214,,fresh-TGFBS-11162023-D7,fresh-TGFBS-11162023-D7,,,0.004764179,,,,,
HP52-68,HP52-20231214,,fresh-TGFBS_No_Cht-11162023-D7,fresh-TGFBS_No_Cht-11162023-D7,,,0.00271187,,,,,
HP52-69,HP52-20231214,,fresh-TGFBS-11162023-D11,fresh-TGFBS-11162023-D11,,,0.005514062,,,,,
HP52-70,HP52-20231214,,fresh-TGFBS_No_Cht-11162023-D11,fresh-TGFBS_No_Cht-11162023-D11,,,0.003895895,,,,,
HP52-71,HP52-20231214,,fresh-TGFBS-11162023-D14,fresh-TGFBS-11162023-D14,,,0.005277257,,,,,
HP52-72,HP52-20231214,,fresh-TGFBS_No_Cht-11162023-D14,fresh-TGFBS_No_Cht-11162023-D14,,,0.00318548,,,,,
HP52-73,HP52-20231214,,fresh-TGFBS-11162023-D18,fresh-TGFBS-11162023-D18,,,0.001653119,,,,,
HP52-74,HP52-20231214,,fresh-TGFBS_No_Cht-11162023-D18,fresh-TGFBS_No_Cht-11162023-D18,,,0.00087794,,,,,
HP52-75,HP52-20231214,,fresh-TGFBS-11162023-D21,fresh-TGFBS-11162023-D21,,,0.006071639,,,,,
HP52-76,HP52-20231214,,fresh-TGFBS_No_Cht-11162023-D21,fresh-TGFBS_No_Cht-11162023-D21,,,0.002893405,,,,,
HP52-77,HP52-20231214,,fresh-TGFBS-11162023-D25,fresh-TGFBS-11162023-D25,,,0.003280995,,,,,
HP52-78,HP52-20231214,,fresh-TGFBS_No_Cht-11162023-D25,fresh-TGFBS_No_Cht-11162023-D25,,,0.00087794,,,,,
HP58-1,HP58-20230103,,CC1-1-s14d,CC1-1-s14d,,,0.017819213,,,,,
HP58-2,HP58-20230103,,CC1-1-s16d,CC1-1-s16d,,,0.018120402,,,,,
HP58-3,HP58-20230103,,CC1-2-s14d,CC1-2-s14d,,,0.01621287,,,,,
HP58-4,HP58-20230103,,CC1-2-s16d,CC1-2-s16d,,,0.017919609,,,,,
HP58-5,HP58-20230103,,CC1-3-s14d,CC1-3-s14d,,,0.018823177,,,,,
HP58-6,HP58-20230103,,CC1-3-s16d,CC1-3-s16d,,,0.020881304,,,,,
HP58-7,HP58-20230103,,CC1-4-s14d,CC1-4-s14d,,,0.018923574,,,,,
HP58-8,HP58-20230103,,CC1-4-s16d,CC1-4-s16d,,,0.020730709,,,,,
HP58-9,HP58-20230103,,CC1-5-s14d,CC1-5-s14d,,,0.009134922,,,,,
HP58-10,HP58-20230103,,CC1-5-s16d,CC1-5-s16d,,,0.008833733,,,,,
HP58-11,HP58-20230103,,CC1-6-s14d,CC1-6-s14d,,,0.009436112,,,,,
HP58-12,HP58-20230103,,CC1-6-s16d,CC1-6-s16d,,,0.009034526,,,,,
HP58-13,HP58-20230103,,CC1-1-s15d,CC1-1-s15d,,,0.019375357,,,,,
HP58-14,HP58-20230103,,CC1-2-s15d,CC1-2-s15d,,,0.019827141,,,,,
HP58-15,HP58-20230103,,CC1-3-s15d,CC1-3-s15d,,,0.020329124,,,,,
HP58-16,HP58-20230103,,CC1-4-s15d,CC1-4-s15d,,,0.020228727,,,,,
HP58-17,HP58-20230103,,CC1-5-s15d,CC1-5-s15d,,,0.010189085,,,,,
HP58-18,HP58-20230103,,CC1-6-s15d,CC1-6-s15d,,,0.010239283,,,,,
HP58-19,HP58-20230103,,CC1-1-s17d,CC1-1-s17d,,,0.017466552,,,,,
HP58-20,HP58-20230103,,CC1-1-s19d,CC1-1-s19d,,,0.020423698,,,,,
HP58-21,HP58-20230103,,CC1-2-s17d,CC1-2-s17d,,,0.019374388,,,,,
HP58-22,HP58-20230103,,CC1-2-s19d,CC1-2-s19d,,,0.022903886,,,,,
HP58-23,HP58-20230103,,CC1-3-s17d,CC1-3-s17d,,,0.021902272,,,,,
HP58-24,HP58-20230103,,CC1-3-s19d,CC1-3-s19d,,,0.024430155,,,,,
HP58-25,HP58-20230103,,CC1-4-s17d,CC1-4-s17d,,,0.023619324,,,,,
HP58-26,HP58-20230103,,CC1-4-s19d,CC1-4-s19d,,,0.024000892,,,,,
HP58-27,HP58-20230103,,CC1-5-s17d,CC1-5-s17d,,,0.008213545,,,,,
HP58-28,HP58-20230103,,CC1-5-s19d,CC1-5-s19d,,,0.008022761,,,,,
HP58-29,HP58-20230103,,CC1-6-s17d,CC1-6-s17d,,,0.008165849,,,,,
HP58-30,HP58-20230103,,CC1-6-s19d,CC1-6-s19d,,,0.008213545,,,,,
HP58-31,HP58-20230103,,CC1-1-s18d,CC1-1-s18d,,,0.018515862,,,,,
HP58-32,HP58-20230103,,CC1-2-s18d,CC1-2-s18d,,,0.019612868,,,,,
HP58-33,HP58-20230103,,CC1-3-s18d,CC1-3-s18d,,,0.021949967,,,,,
HP58-34,HP58-20230103,,CC1-4-s18d,CC1-4-s18d,,,0.023762412,,,,,
HP58-35,HP58-20230103,,CC1-5-s18d,CC1-5-s18d,,,0.007593498,,,,,
HP58-36,HP58-20230103,,CC1-6-s18d,CC1-6-s18d,,,0.007307323,,,,,
HP58-37,HP58-20230103,,CC1-1-s20d,CC1-1-s20d,,,0.020318074,,,,,
HP58-38,HP58-20230103,,CC1-1-s22d,CC1-1-s22d,,,0.024591358,,,,,
HP58-39,HP58-20230103,,CC1-2-s20d,CC1-2-s20d,,,0.0229145,,,,,
HP58-40,HP58-20230103,,CC1-2-s22d,CC1-2-s22d,,,0.025078188,,,,,
HP58-41,HP58-20230103,,CC1-3-s20d,CC1-3-s20d,,,0.023725883,,,,,
HP58-42,HP58-20230103,,CC1-3-s22d,CC1-3-s22d,,,0.027728707,,,,,
HP58-43,HP58-20230103,,CC1-4-s20d,CC1-4-s20d,,,0.025294557,,,,,
HP58-44,HP58-20230103,,CC1-4-s22d,CC1-4-s22d,,,0.027404153,,,,,
HP58-45,HP58-20230103,,CC1-5-s20d,CC1-5-s20d,,,0.007606404,,,,,
HP58-46,HP58-20230103,,CC1-5-s22d,CC1-5-s22d,,,0.008525971,,,,,
HP58-47,HP58-20230103,,CC1-6-s20d,CC1-6-s20d,,,0.007660496,,,,,
HP58-48,HP58-20230103,,CC1-6-s22d,CC1-6-s22d,,,0.008580064,,,,,
HP58-49,HP58-20230103,,CC1-1-s21d,CC1-1-s21d,,,0.022481762,,,,,
HP58-50,HP58-20230103,,CC1-2-s21d,CC1-2-s21d,,,0.023509514,,,,,
HP58-51,HP58-20230103,,CC1-3-s21d,CC1-3-s21d,,,0.024158621,,,,,
HP58-52,HP58-20230103,,CC1-4-s21d,CC1-4-s21d,,,0.024537266,,,,,
HP58-53,HP58-20230103,,CC1-5-s21d,CC1-5-s21d,,,0.007876865,,,,,
HP58-54,HP58-20230103,,CC1-6-s21d,CC1-6-s21d,,,0.008201418,,,,,
HP58-55,HP58-20230103,,CC1-1-s23d,CC1-1-s23d,,,0.022910897,,,,,
HP58-56,HP58-20230103,,CC1-1-s25d,CC1-1-s25d,,,0.024682243,,,,,
HP58-57,HP58-20230103,,CC1-2-s23d,CC1-2-s23d,,,0.025542611,,,,,
HP58-58,HP58-20230103,,CC1-2-s25d,CC1-2-s25d,,,0.025137732,,,,,
HP58-59,HP58-20230103,,CC1-3-s23d,CC1-3-s23d,,,0.026807859,,,,,
HP58-60,HP58-20230103,,CC1-3-s25d,CC1-3-s25d,,,0.026453589,,,,,
HP58-61,HP58-20230103,,CC1-4-s23d,CC1-4-s23d,,,0.02609932,,,,,
HP58-62,HP58-20230103,,CC1-4-s25d,CC1-4-s25d,,,0.026453589,,,,,
HP58-63,HP58-20230103,,CC1-5-s23d,CC1-5-s23d,,,0.008689519,,,,,
HP58-64,HP58-20230103,,CC1-5-s25d,CC1-5-s25d,,,0.010207816,,,,,
HP58-65,HP58-20230103,,CC1-6-s23d,CC1-6-s23d,,,0.008942568,,,,,
HP58-66,HP58-20230103,,CC1-6-s25d,CC1-6-s25d,,,0.009701717,,,,,
HP58-67,HP58-20230103,,CC1-1-s24d,CC1-1-s24d,,,0.023973705,,,,,
HP58-68,HP58-20230103,,CC1-2-s24d,CC1-2-s24d,,,0.02614993,,,,,
HP58-69,HP58-20230103,,CC1-3-s24d,CC1-3-s24d,,,0.025795661,,,,,
HP58-70,HP58-20230103,,CC1-4-s24d,CC1-4-s24d,,,0.027212738,,,,,
HP58-71,HP58-20230103,,CC1-5-s24d,CC1-5-s24d,,,0.008689519,,,,,
HP58-72,HP58-20230103,,CC1-6-s24d,CC1-6-s24d,,,0.009043788,,,,,
HP61-1,HP61-20240108,,Coating 7-A,Coating 7-A-12/19/,,,0.003224421,,,,,
HP61-2,HP61-20240108,,Coating 5-A,Coating 5-A-12/20/,,,0.004218199,,,,,
HP61-3,HP61-20240108,,Coating 7-B,Coating 7-B-12/19/,,,0.004991138,,,,,
HP61-4,HP61-20240108,,Coating 5-B,Coating 5-B-12/20/,,,0.005377608,,,,,
HP61-5,HP61-20240108,,uncoated-A,uncoated-A-12/20/,,,0.004162989,,,,,
HP61-6,HP61-20240108,,Coating 6-A,Coating 6-A-12/20/,,,0.005267188,,,,,
HP61-7,HP61-20240108,,uncoated-B,uncoated-B-12/20/,,,0.004162989,,,,,
HP61-8,HP61-20240108,,Coating 6-B,Coating 6-B-12/20/,,,0.004328619,,,,,
HP61-9,HP61-20240108,,Coating 1-A,Coating 1-A-12/20/,,,0.004107779,,,,,
HP61-10,HP61-20240108,,Coating 7-A,Coating 7-A-12/20/,,,0.004218199,,,,,
HP61-11,HP61-20240108,,Coating 1-B,Coating 1-B-12/20/,,,0.00355568,,,,,
HP61-12,HP61-20240108,,Coating 7-B,Coating 7-B-12/20/,,,0.00361089,,,,,
HP61-13,HP61-20240108,,Coating 2-A,Coating 2-A-12/20/,,,0.00355568,,,,,
HP61-14,HP61-20240108,,uncoated-A,uncoated-A-12/21/,,,0.00405257,,,,,
HP61-15,HP61-20240108,,Coating 2-B,Coating 2-B-12/20/,,,0.006260967,,,,,
HP61-16,HP61-20240108,,uncoated-B,uncoated-B-12/21/,,,0.00394215,,,,,
HP61-17,HP61-20240108,,Coating 3-A,Coating 3-A-12/20/,,,0.004715089,,,,,
HP61-18,HP61-20240108,,Coating 1-A,Coating 1-A-12/21/,,,0.004383829,,,,,
HP61-19,HP61-20240108,,Coating 3-B,Coating 3-B-12/20/,,,0.004218199,,,,,
HP61-20,HP61-20240108,,Coating 4-A,Coating 4-A-12/20/,,,0.00344526,,,,,
HP61-21,HP61-20240108,,Coating 4-B,Coating 4-B-12/20/,,,0.00405257,,,,,
HP61-22,HP61-20240108,,Coating 1-B,Coating 1-B-12/21/,,,0.002286645,,,,,
HP61-23,HP61-20240108,,Coating 7-B,Coating 7-B-12/21/,,,0.001861854,,,,,
HP61-24,HP61-20240108,,Coating 2-A,Coating 2-A-12/21/,,,0.003196911,,,,,
HP61-25,HP61-20240108,,uncoated-A,uncoated-A-12/22/,,,0.002286645,,,,,
HP61-26,HP61-20240108,,Coating 2-B,Coating 2-B-12/21/,,,0.002529383,,,,,
HP61-27,HP61-20240108,,uncoated-B,uncoated-B-12/22/,,,0.00234733,,,,,
HP61-28,HP61-20240108,,Coating 3-A,Coating 3-A-12/21/,,,0.00277212,,,,,
HP61-29,HP61-20240108,,Coating 1-A,Coating 1-A-12/22/,,,0.002711436,,,,,
HP61-30,HP61-20240108,,Coating 3-B,Coating 3-B-12/21/,,,0.004471284,,,,,
HP61-31,HP61-20240108,,Coating 1-B,Coating 1-B-12/22/,,,0.002408014,,,,,
HP61-32,HP61-20240108,,Coating 4-A,Coating 4-A-12/21/,,,0.004046493,,,,,
HP61-33,HP61-20240108,,Coating 2-A,Coating 2-A-12/22/,,,0.002408014,,,,,
HP61-34,HP61-20240108,,Coating 4-B,Coating 4-B-12/21/,,,0.00428923,,,,,
HP61-35,HP61-20240108,,Coating 2-B,Coating 2-B-12/22/,,,0.00234733,,,,,
HP61-36,HP61-20240108,,Coating 5-A,Coating 5-A-12/21/,,,0.002590067,,,,,
HP61-37,HP61-20240108,,Coating 3-A,Coating 3-A-12/22/,,,0.002043908,,,,,
HP61-38,HP61-20240108,,Coating 5-B,Coating 5-B-12/21/,,,0.002104592,,,,,
HP61-39,HP61-20240108,,Coating 3-B,Coating 3-B-12/22/,,,0.001558432,,,,,
HP61-40,HP61-20240108,,Coating 6-A,Coating 6-A-12/21/,,,0.002832805,,,,,
HP61-41,HP61-20240108,,Coating 6-B,Coating 6-B-12/21/,,,0.00277212,,,,,
HP61-42,HP61-20240108,,Coating 7-A,Coating 7-A-12/21/,,,0.001983223,,,,,
HP61-43,HP61-20240108,,Coating 4-A,Coating 4-A-12/22/,,,-0.00148429,,,,,
HP61-44,HP61-20240108,,Coating 2-A,Coating 2-A-12/23/,,,-0.003266087,,,,,
HP61-45,HP61-20240108,,Coating 4-B,Coating 4-B-12/22/,,,-0.001539971,,,,,
HP61-46,HP61-20240108,,Coating 2-B,Coating 2-B-12/23/,,,-0.002486551,,,,,
HP61-47,HP61-20240108,,Coating 5-A,Coating 5-A-12/22/,,,-0.002542232,,,,,
HP61-48,HP61-20240108,,Coating 3-A,Coating 3-A-12/23/,,,-0.001428609,,,,,
HP61-49,HP61-20240108,,Coating 5-B,Coating 5-B-12/22/,,,-0.002709275,,,,,
HP61-50,HP61-20240108,,Coating 3-B,Coating 3-B-12/23/,,,-0.001874058,,,,,
HP61-51,HP61-20240108,,Coating 6-A,Coating 6-A-12/22/,,,-0.002764957,,,,,
HP61-52,HP61-20240108,,Coating 4-A,Coating 4-A-12/23/,,,-0.00243087,,,,,
HP61-53,HP61-20240108,,Coating 6-B,Coating 6-B-12/22/,,,-0.003321768,,,,,
HP61-54,HP61-20240108,,Coating 4-B,Coating 4-B-12/23/,,,-0.002764957,,,,,
HP61-55,HP61-20240108,,Coating 7-A,Coating 7-A-12/22/,,,-0.002987681,,,,,
HP61-56,HP61-20240108,,Coating 5-A,Coating 5-A-12/23/,,,-0.003377449,,,,,
HP61-57,HP61-20240108,,Coating 7-B,Coating 7-B-12/22/,,,-0.002876319,,,,,
HP61-58,HP61-20240108,,Coating 5-B,Coating 5-B-12/23/,,,-0.00148429,,,,,
HP61-59,HP61-20240108,,uncoated-A,uncoated-A-12/23/,,,-0.00198542,,,,,
HP61-60,HP61-20240108,,Coating 6-A,Coating 6-A-12/23/,,,-0.003154725,,,,,
HP61-61,HP61-20240108,,uncoated-B,uncoated-B-12/23/,,,-0.002709275,,,,,
HP61-62,HP61-20240108,,Coating 1-A,Coating 1-A-12/23/,,,-0.002096783,,,,,
HP61-63,HP61-20240108,,Coating 1-B,Coating 1-B-12/23/,,,-0.003655855,,,,,
HP61-64,HP61-20240108,,Coating 6-B,Coating 6-B-12/23/,,,-0.002113026,,,,,
HP61-65,HP61-20240108,,Coating 4-B,Coating 4-B-12/24/,,,-0.003085526,,,,,
HP61-66,HP61-20240108,,Coating 7-A,Coating 7-A-12/23/,,,-0.002437192,,,,,
HP61-67,HP61-20240108,,Coating 5-A,Coating 5-A-12/24/,,,-0.002955859,,,,,
HP61-68,HP61-20240108,,Coating 7-B,Coating 7-B-12/23/,,,-0.002502026,,,,,
HP61-69,HP61-20240108,,Coating 5-B,Coating 5-B-12/24/,,,-0.002955859,,,,,
HP61-70,HP61-20240108,,uncoated-A,uncoated-A-12/24/,,,-0.002566859,,,,,
HP61-71,HP61-20240108,,uncoated-B,uncoated-B-12/24/,,,-0.002372359,,,,,
HP61-72,HP61-20240108,,Coating 1-A,Coating 1-A-12/24/,,,-0.002566859,,,,,
HP61-73,HP61-20240108,,Coating 1-B,Coating 1-B-12/24/,,,-0.002437192,,,,,
HP61-74,HP61-20240108,,Coating 2-A,Coating 2-A-12/24/,,,-0.003020693,,,,,
HP61-75,HP61-20240108,,Coating 2-B,Coating 2-B-12/24/,,,-0.003474526,,,,,
HP61-76,HP61-20240108,,Coating 3-A,Coating 3-A-12/24/,,,-0.002761359,,,,,
HP61-77,HP61-20240108,,Coating 3-B,Coating 3-B-12/24/,,,-0.002502026,,,,,
HP61-78,HP61-20240108,,Coating 4-A,Coating 4-A-12/24/,,,-0.002307526,,,,,
HP60-1,HP60-20240108,,uncoated-A,uncoated-A-12-15-,,,0.002282438,,,,,
HP60-2,HP60-20240108,,Coating 6-A,Coating 6-A-12-15-,,,0.002242969,,,,,
HP60-3,HP60-20240108,,uncoated-B,uncoated-B-12-15-,,,0.002282438,,,,,
HP60-4,HP60-20240108,,Coating 6-B,Coating 6-B-12-15-,,,0.002992879,,,,,
HP60-5,HP60-20240108,,Coating 1-A,Coating 1-A-12-15-,,,0.002361376,,,,,
HP60-6,HP60-20240108,,Coating 7-A,Coating 7-A-12-15-,,,0.002716596,,,,,
HP60-7,HP60-20240108,,Coating 1-B,Coating 1-B-12-15-,,,0.00480845,,,,,
HP60-8,HP60-20240108,,Coating 7-B,Coating 7-B-12-15-,,,0.00295341,,,,,
HP60-9,HP60-20240108,,Coating 2-A,Coating 2-A-12-15-,,,0.002164031,,,,,
HP60-10,HP60-20240108,,uncoated-A,uncoated-A-12-16-,,,0.004768981,,,,,
HP60-11,HP60-20240108,,Coating 2-B,Coating 2-B-12-15-,,,0.00295341,,,,,
HP60-12,HP60-20240108,,uncoated-B,uncoated-B-12-16-,,,0.005084732,,,,,
HP60-13,HP60-20240108,,Coating 3-A,Coating 3-A-12-15-,,,0.0022035,,,,,
HP60-14,HP60-20240108,,Coating 1-A,Coating 1-A-12-16-,,,0.002440314,,,,,
HP60-15,HP60-20240108,,Coating 3-B,Coating 3-B-12-15-,,,0.002558721,,,,,
HP60-16,HP60-20240108,,Coating 1-B,Coating 1-B-12-16-,,,0.002321907,,,,,
HP60-17,HP60-20240108,,Coating 4-A,Coating 4-A-12-15-,,,0.002361376,,,,,
HP60-18,HP60-20240108,,Coating 2-A,Coating 2-A-12-16-,,,0.002321907,,,,,
HP60-19,HP60-20240108,,Coating 4-B,Coating 4-B-12-15-,,,0.002519252,,,,,
HP60-20,HP60-20240108,,Coating 5-A,Coating 5-A-12-15-,,,0.003387568,,,,,
HP60-21,HP60-20240108,,Coating 5-B,Coating 5-B-12-15-,,,0.003150754,,,,,
HP60-22,HP60-20240108,,Coating 2-B,Coating 2-B-12-16-,,,-0.000719527,,,,,
HP60-23,HP60-20240108,,uncoated-B,uncoated-B-12-17-,,,-0.000586121,,,,,
HP60-24,HP60-20240108,,Coating 3-A,Coating 3-A-12-16-,,,-0.000497183,,,,,
HP60-25,HP60-20240108,,Coating 1-A,Coating 1-A-12-17-,,,0.001770736,,,,,
