"id","experiment_id","biopsy_id","biomaterial_id","mg_per_biopsy_mean","mg_per_biopsy_std","mg_per_ml_mean","mg_per_ml_std","mg_per_cm2_mean","mg_per_cm2_std","net_weight_mg","tissue_areal_density_mg_per_cm2","sample_id","hp_sid"
2691,"HP65-20240111","Coating 5-A-12/24/",NULL,NULL,NULL,"0.011186890698757154",NULL,NULL,NULL,NULL,NULL,NULL,NULL
2692,"HP65-20240111","Coating 5-B-12/20/",NULL,NULL,NULL,"0.010819187829267777",NULL,NULL,NULL,NULL,NULL,NULL,NULL
2693,"HP65-20240111","Coating 5-B-12/21/",NULL,NULL,NULL,"0.010919541417882449",NULL,NULL,NULL,NULL,NULL,NULL,NULL
2694,"HP65-20240111","Coating 5-B-12/22/",NULL,NULL,NULL,"0.011027305114765722",NULL,NULL,NULL,NULL,NULL,NULL,NULL
2695,"HP65-20240111","Coating 5-B-12/23/",NULL,NULL,NULL,"0.01137278115417267",NULL,NULL,NULL,NULL,NULL,NULL,NULL
2696,"HP65-20240111","Coating 5-B-12/24/",NULL,NULL,NULL,"0.011226997274435742",NULL,NULL,NULL,NULL,NULL,NULL,NULL
2697,"HP65-20240111","Coating 6-A-12/20/",NULL,NULL,NULL,"0.010652902291747705",NULL,NULL,NULL,NULL,NULL,NULL,NULL
2698,"HP65-20240111","Coating 6-A-12/21/",NULL,NULL,NULL,"0.010713527139089159",NULL,NULL,NULL,NULL,NULL,NULL,NULL
2699,"HP65-20240111","Coating 6-A-12/22/",NULL,NULL,NULL,"0.010897751599988114",NULL,NULL,NULL,NULL,NULL,NULL,NULL
2700,"HP65-20240111","Coating 6-A-12/23/",NULL,NULL,NULL,"0.011804626203431355",NULL,NULL,NULL,NULL,NULL,NULL,NULL
2701,"HP65-20240111","Coating 6-B-12/20/",NULL,NULL,NULL,"0.011027044751167869",NULL,NULL,NULL,NULL,NULL,NULL,NULL
2702,"HP65-20240111","Coating 6-B-12/21/",NULL,NULL,NULL,"0.010672324283330505",NULL,NULL,NULL,NULL,NULL,NULL,NULL
2703,"HP65-20240111","Coating 6-B-12/22/",NULL,NULL,NULL,"0.011372781154172671",NULL,NULL,NULL,NULL,NULL,NULL,NULL
2704,"HP65-20240111","Coating 6-B-12/23/",NULL,NULL,NULL,"0.011026464396042806",NULL,NULL,NULL,NULL,NULL,NULL,NULL
2705,"HP65-20240111","Coating 7-A-12/19/",NULL,NULL,NULL,"0.010029331526047423",NULL,NULL,NULL,NULL,NULL,NULL,NULL
2706,"HP65-20240111","Coating 7-A-12/20/",NULL,NULL,NULL,"0.010361902601087571",NULL,NULL,NULL,NULL,NULL,NULL,NULL
2707,"HP65-20240111","Coating 7-A-12/21/",NULL,NULL,NULL,"0.010631121427571848",NULL,NULL,NULL,NULL,NULL,NULL,NULL
2708,"HP65-20240111","Coating 7-A-12/22/",NULL,NULL,NULL,"0.0106386445704329",NULL,NULL,NULL,NULL,NULL,NULL,NULL
2709,"HP65-20240111","Coating 7-A-12/23/",NULL,NULL,NULL,"0.01122699727443574",NULL,NULL,NULL,NULL,NULL,NULL,NULL
2710,"HP65-20240111","Coating 7-B-12/19/",NULL,NULL,NULL,"0.009904617372907371",NULL,NULL,NULL,NULL,NULL,NULL,NULL
2711,"HP65-20240111","Coating 7-B-12/20/",NULL,NULL,NULL,"0.01073604506050774",NULL,NULL,NULL,NULL,NULL,NULL,NULL
2712,"HP65-20240111","Coating 7-B-12/21/",NULL,NULL,NULL,"0.011290367119710355",NULL,NULL,NULL,NULL,NULL,NULL,NULL
2713,"HP65-20240111","Coating 7-B-12/22/",NULL,NULL,NULL,"0.010897751599988115",NULL,NULL,NULL,NULL,NULL,NULL,NULL
2714,"HP65-20240111","Coating 7-B-12/23/",NULL,NULL,NULL,"0.01094625124468563",NULL,NULL,NULL,NULL,NULL,NULL,NULL
2715,"HP65-20240111","uncoated-A-12/20/",NULL,NULL,NULL,"0.010029331526047423",NULL,NULL,NULL,NULL,NULL,NULL,NULL
2716,"HP65-20240111","uncoated-A-12/21/",NULL,NULL,NULL,"0.009946188757287392",NULL,NULL,NULL,NULL,NULL,NULL,NULL
2717,"HP65-20240111","uncoated-A-12/22/",NULL,NULL,NULL,"0.01137277283122767",NULL,NULL,NULL,NULL,NULL,NULL,NULL
2718,"HP65-20240111","uncoated-A-12/23/",NULL,NULL,NULL,"0.010897751599988115",NULL,NULL,NULL,NULL,NULL,NULL,NULL
2719,"HP65-20240111","uncoated-A-12/24/",NULL,NULL,NULL,"0.011547849879864442",NULL,NULL,NULL,NULL,NULL,NULL,NULL
2720,"HP65-20240111","uncoated-B-12/20/",NULL,NULL,NULL,"0.010445045369847613",NULL,NULL,NULL,NULL,NULL,NULL,NULL
2721,"HP65-20240111","uncoated-B-12/21/",NULL,NULL,NULL,"0.010361902601087571",NULL,NULL,NULL,NULL,NULL,NULL,NULL
2722,"HP65-20240111","uncoated-B-12/22/",NULL,NULL,NULL,"0.011207961408193044",NULL,NULL,NULL,NULL,NULL,NULL,NULL
2723,"HP65-20240111","uncoated-B-12/23/",NULL,NULL,NULL,"0.011329596649246805",NULL,NULL,NULL,NULL,NULL,NULL,NULL
2724,"HP65-20240111","uncoated-B-12/24/",NULL,NULL,NULL,"0.011587956455543029",NULL,NULL,NULL,NULL,NULL,NULL,NULL
2725,"HP63-20240110","EXP 57A- A1",NULL,NULL,NULL,"0.06286453696078471",NULL,NULL,NULL,NULL,NULL,NULL,NULL
2726,"HP63-20240110","EXP 57A- A10",NULL,NULL,NULL,"0.17796565618823768",NULL,NULL,NULL,NULL,NULL,NULL,NULL
2727,"HP63-20240110","EXP 57A- A2",NULL,NULL,NULL,"0.07494788627416478",NULL,NULL,NULL,NULL,NULL,NULL,NULL
2728,"HP63-20240110","EXP 57A- A3",NULL,NULL,NULL,"0.0594003685569488",NULL,NULL,NULL,NULL,NULL,NULL,NULL
2729,"HP63-20240110","EXP 57A- A4",NULL,NULL,NULL,"0.055193878352290913",NULL,NULL,NULL,NULL,NULL,NULL,NULL
2730,"HP63-20240110","EXP 57A- A7",NULL,NULL,NULL,"0.18316190879399152",NULL,NULL,NULL,NULL,NULL,NULL,NULL
2731,"HP63-20240110","EXP 57A- A8",NULL,NULL,NULL,"0.19153364910326165",NULL,NULL,NULL,NULL,NULL,NULL,NULL
2732,"HP63-20240110","EXP 57A- A9",NULL,NULL,NULL,"0.17709961408727873",NULL,NULL,NULL,NULL,NULL,NULL,NULL
2733,"HP63-20240110","EXP 57A- B1",NULL,NULL,NULL,"0.0910315252919744",NULL,NULL,NULL,NULL,NULL,NULL,NULL
2734,"HP63-20240110","EXP 57A- B10",NULL,NULL,NULL,"0.1942036922220276",NULL,NULL,NULL,NULL,NULL,NULL,NULL
2735,"HP63-20240110","EXP 57A- B2",NULL,NULL,NULL,"0.10563052070814004",NULL,NULL,NULL,NULL,NULL,NULL,NULL
2736,"HP63-20240110","EXP 57A- B3",NULL,NULL,NULL,"0.09626901799777393",NULL,NULL,NULL,NULL,NULL,NULL,NULL
2737,"HP63-20240110","EXP 57A- B4",NULL,NULL,NULL,"0.09849598340023992",NULL,NULL,NULL,NULL,NULL,NULL,NULL
2738,"HP63-20240110","EXP 57A- B7",NULL,NULL,NULL,"0.2167691324419552",NULL,NULL,NULL,NULL,NULL,NULL,NULL
2739,"HP63-20240110","EXP 57A- B8",NULL,NULL,NULL,"0.2168928917118999",NULL,NULL,NULL,NULL,NULL,NULL,NULL
2740,"HP63-20240110","EXP 57A- B9",NULL,NULL,NULL,"0.20187676695860265",NULL,NULL,NULL,NULL,NULL,NULL,NULL
2741,"HP62-20240110","Coating 1-A-12/25/",NULL,NULL,NULL,"0.00773659398217849",NULL,NULL,NULL,NULL,NULL,NULL,NULL
2742,"HP62-20240110","Coating 1-A-12/26/",NULL,NULL,NULL,"0.008893561583649833",NULL,NULL,NULL,NULL,NULL,NULL,NULL
2743,"HP62-20240110","Coating 1-A-12/27/",NULL,NULL,NULL,"0.008690912965370893",NULL,NULL,NULL,NULL,NULL,NULL,NULL
2744,"HP62-20240110","Coating 1-B-12/25/",NULL,NULL,NULL,"0.00844818596093929",NULL,NULL,NULL,NULL,NULL,NULL,NULL
2745,"HP62-20240110","Coating 1-B-12/26/",NULL,NULL,NULL,"0.009136739925584562",NULL,NULL,NULL,NULL,NULL,NULL,NULL
2746,"HP62-20240110","Coating 1-B-12/27/",NULL,NULL,NULL,"0.008893561583649831",NULL,NULL,NULL,NULL,NULL,NULL,NULL
2747,"HP62-20240110","Coating 2-A-12/25/",NULL,NULL,NULL,"0.007778452333870303",NULL,NULL,NULL,NULL,NULL,NULL,NULL
2748,"HP62-20240110","Coating 2-A-12/26/",NULL,NULL,NULL,"0.007596610426664607",NULL,NULL,NULL,NULL,NULL,NULL,NULL
2749,"HP62-20240110","Coating 2-A-12/27/",NULL,NULL,NULL,"0.008204556281501432",NULL,NULL,NULL,NULL,NULL,NULL,NULL
2750,"HP62-20240110","Coating 2-B-12/25/",NULL,NULL,NULL,"0.008071460795712986",NULL,NULL,NULL,NULL,NULL,NULL,NULL
2751,"HP62-20240110","Coating 2-B-12/26/",NULL,NULL,NULL,"0.007961377939566706",NULL,NULL,NULL,NULL,NULL,NULL,NULL
2752,"HP62-20240110","Coating 2-B-12/27/",NULL,NULL,NULL,"0.008407204899780375",NULL,NULL,NULL,NULL,NULL,NULL,NULL
2753,"HP62-20240110","Coating 3-A-12/25/",NULL,NULL,NULL,"0.008364469257555672",NULL,NULL,NULL,NULL,NULL,NULL,NULL
2754,"HP62-20240110","Coating 3-A-12/26/",NULL,NULL,NULL,"0.009136739925584563",NULL,NULL,NULL,NULL,NULL,NULL,NULL
2755,"HP62-20240110","Coating 3-A-12/27/",NULL,NULL,NULL,"0.008359122558475183",NULL,NULL,NULL,NULL,NULL,NULL,NULL
2756,"HP62-20240110","Coating 3-B-12/25/",NULL,NULL,NULL,"0.007945885740637551",NULL,NULL,NULL,NULL,NULL,NULL,NULL
2757,"HP62-20240110","Coating 3-B-12/26/",NULL,NULL,NULL,"0.009055680478272984",NULL,NULL,NULL,NULL,NULL,NULL,NULL
2758,"HP62-20240110","Coating 3-B-12/27/",NULL,NULL,NULL,"0.00844231762263784",NULL,NULL,NULL,NULL,NULL,NULL,NULL
2759,"HP62-20240110","Coating 4-A-12/25/",NULL,NULL,NULL,"0.007904027388945738",NULL,NULL,NULL,NULL,NULL,NULL,NULL
2760,"HP62-20240110","Coating 4-A-12/26/",NULL,NULL,NULL,"0.009339388543863502",NULL,NULL,NULL,NULL,NULL,NULL,NULL
2761,"HP62-20240110","Coating 4-A-12/27/",NULL,NULL,NULL,"0.008816695411369813",NULL,NULL,NULL,NULL,NULL,NULL,NULL
2762,"HP62-20240110","Coating 4-B-12/25/",NULL,NULL,NULL,"0.007987744092329361",NULL,NULL,NULL,NULL,NULL,NULL,NULL
2763,"HP62-20240110","Coating 4-B-12/26/",NULL,NULL,NULL,"0.009420447991175076",NULL,NULL,NULL,NULL,NULL,NULL,NULL
2764,"HP62-20240110","Coating 4-B-12/27/",NULL,NULL,NULL,"0.008983085539695136",NULL,NULL,NULL,NULL,NULL,NULL,NULL
2765,"HP62-20240110","Coating 5-A-12/25/",NULL,NULL,NULL,"0.008657477719398352",NULL,NULL,NULL,NULL,NULL,NULL,NULL
2766,"HP62-20240110","Coating 5-A-12/26/",NULL,NULL,NULL,"0.010312101911602416",NULL,NULL,NULL,NULL,NULL,NULL,NULL
2767,"HP62-20240110","Coating 5-A-12/27/",NULL,NULL,NULL,"0.008608707750963163",NULL,NULL,NULL,NULL,NULL,NULL,NULL
2768,"HP62-20240110","Coating 5-B-12/25/",NULL,NULL,NULL,"0.008322610905863856",NULL,NULL,NULL,NULL,NULL,NULL,NULL
2769,"HP62-20240110","Coating 5-B-12/26/",NULL,NULL,NULL,"0.010068923569667687",NULL,NULL,NULL,NULL,NULL,NULL,NULL
2770,"HP62-20240110","Coating 5-B-12/27/",NULL,NULL,NULL,"0.009149475668020456",NULL,NULL,NULL,NULL,NULL,NULL,NULL
2771,"HP62-20240110","Coating 6-A-12/24/",NULL,NULL,NULL,"0.008071460795712984",NULL,NULL,NULL,NULL,NULL,NULL,NULL
2772,"HP62-20240110","Coating 6-A-12/25/",NULL,NULL,NULL,"0.00853190266432292",NULL,NULL,NULL,NULL,NULL,NULL,NULL
2773,"HP62-20240110","Coating 6-A-12/26/",NULL,NULL,NULL,"0.010555280253537143",NULL,NULL,NULL,NULL,NULL,NULL,NULL
2774,"HP62-20240110","Coating 6-A-12/27/",NULL,NULL,NULL,"0.009482255924671095",NULL,NULL,NULL,NULL,NULL,NULL,NULL
2775,"HP62-20240110","Coating 6-B-12/24/",NULL,NULL,NULL,"0.008071460795712988",NULL,NULL,NULL,NULL,NULL,NULL,NULL
2776,"HP62-20240110","Coating 6-B-12/25/",NULL,NULL,NULL,"0.00857376101601473",NULL,NULL,NULL,NULL,NULL,NULL,NULL
2777,"HP62-20240110","Coating 6-B-12/26/",NULL,NULL,NULL,"0.010190512740635056",NULL,NULL,NULL,NULL,NULL,NULL,NULL
2778,"HP62-20240110","Coating 6-B-12/27/",NULL,NULL,NULL,"0.009232670732183116",NULL,NULL,NULL,NULL,NULL,NULL,NULL
2779,"HP62-20240110","Coating 7-A-12/24/",NULL,NULL,NULL,"0.008071460795712988",NULL,NULL,NULL,NULL,NULL,NULL,NULL
2780,"HP62-20240110","Coating 7-A-12/25/",NULL,NULL,NULL,"0.007820310685562111",NULL,NULL,NULL,NULL,NULL,NULL,NULL
2781,"HP62-20240110","Coating 7-A-12/26/",NULL,NULL,NULL,"0.01055528025353715",NULL,NULL,NULL,NULL,NULL,NULL,NULL
2782,"HP62-20240110","Coating 7-A-12/27/",NULL,NULL,NULL,"0.008941488007613803",NULL,NULL,NULL,NULL,NULL,NULL,NULL
2783,"HP62-20240110","Coating 7-B-12/24/",NULL,NULL,NULL,"0.007945885740637548",NULL,NULL,NULL,NULL,NULL,NULL,NULL
2784,"HP62-20240110","Coating 7-B-12/25/",NULL,NULL,NULL,"0.008406327609247484",NULL,NULL,NULL,NULL,NULL,NULL,NULL
2785,"HP62-20240110","Coating 7-B-12/26/",NULL,NULL,NULL,"0.01039316135891399",NULL,NULL,NULL,NULL,NULL,NULL,NULL
2786,"HP62-20240110","Coating 7-B-12/27/",NULL,NULL,NULL,"0.009149475668020456",NULL,NULL,NULL,NULL,NULL,NULL,NULL
2787,"HP62-20240110","Fresh Adv DMEM-12/27/",NULL,NULL,NULL,"-0.002262113966291123",NULL,NULL,NULL,NULL,NULL,NULL,NULL
2788,"HP62-20240110","Fresh Induction media-12/27/",NULL,NULL,NULL,"0.007457842696713027",NULL,NULL,NULL,NULL,NULL,NULL,NULL
2789,"HP62-20240110","uncoated-A-12/25/",NULL,NULL,NULL,"0.00819703585078842",NULL,NULL,NULL,NULL,NULL,NULL,NULL
2790,"HP62-20240110","uncoated-A-12/26/",NULL,NULL,NULL,"0.008657477719398359",NULL,NULL,NULL,NULL,NULL,NULL,NULL
2791,"HP62-20240110","uncoated-A-12/27/",NULL,NULL,NULL,"0.009379918267519284",NULL,NULL,NULL,NULL,NULL,NULL,NULL
2792,"HP62-20240110","uncoated-B-12/25/",NULL,NULL,NULL,"0.008280752554172044",NULL,NULL,NULL,NULL,NULL,NULL,NULL
2793,"HP62-20240110","uncoated-B-12/26/",NULL,NULL,NULL,"0.008690912965370893",NULL,NULL,NULL,NULL,NULL,NULL,NULL
2794,"HP62-20240110","uncoated-B-12/27/",NULL,NULL,NULL,"0.009379918267519287",NULL,NULL,NULL,NULL,NULL,NULL,NULL
2795,"HP59-20240108","EXP060 2311227 Sample #1","PET723-30050","-0.00016075704571741388",NULL,"-0.00032151409143482777",NULL,NULL,NULL,"1.875",NULL,NULL,NULL
2796,"HP59-20240108","EXP060 2311227 Sample #10","PET723-30050","0.0003214341128050281",NULL,"0.0006428682256100562",NULL,NULL,NULL,"1.050000000000182",NULL,NULL,NULL
2797,"HP59-20240108","EXP060 2311227 Sample #11","PET723-30050","-0.003656642945005125",NULL,"-0.00731328589001025",NULL,NULL,NULL,"0.8600000000001273",NULL,NULL,NULL
2798,"HP59-20240108","EXP060 2311227 Sample #12","PET723-30050","-0.00016075704571741388",NULL,"-0.00032151409143482777",NULL,NULL,NULL,"1.5599999999999454",NULL,NULL,NULL
2799,"HP59-20240108","EXP060 2311227 Sample #13","PET723-30050","-0.003428342299713468",NULL,"-0.006856684599426935",NULL,NULL,NULL,"1.3999999999996362",NULL,NULL,NULL
2800,"HP59-20240108","EXP060 2311227 Sample #14","PET723-30050","-0.0017625791996228387",NULL,"-0.0035251583992456773",NULL,NULL,NULL,"0.8399999999996908",NULL,NULL,NULL
2801,"HP59-20240108","EXP060 2311227 Sample #15","PET723-30050","-0.004325291661300733",NULL,"-0.008650583322601466",NULL,"-0.5507132385681339",NULL,"0.6350000000002183","80.85071109071062",NULL,NULL
2802,"HP59-20240108","EXP060 2311227 Sample #16","PET723-30050","-0.0031720710535456807",NULL,"-0.0063441421070913615",NULL,NULL,NULL,"1.3200000000001637",NULL,NULL,NULL
2803,"HP59-20240108","EXP060 2311227 Sample #2","PET723-30050","-0.002451165048699016",NULL,"-0.004902330097398032",NULL,NULL,NULL,"1.4300000000002908",NULL,NULL,NULL
2804,"HP59-20240108","EXP060 2311227 Sample #3","PET723-30050","-0.003656642945005125",NULL,"-0.00731328589001025",NULL,NULL,NULL,"0.20000000000027285",NULL,NULL,NULL
2805,"HP59-20240108","EXP060 2311227 Sample #4","PET723-30050","-0.00088404378350108",NULL,"-0.0017680875670021605",NULL,NULL,NULL,"0.9200000000000728",NULL,NULL,NULL
2806,"HP59-20240108","EXP060 2311227 Sample #5","PET723-30050","-0.004741573051680624",NULL,"-0.009483146103361248",NULL,NULL,NULL,"0.3550000000000182",NULL,NULL,NULL
2807,"HP59-20240108","EXP060 2311227 Sample #6","PET723-30050","-0.004500477472419403",NULL,"-0.009000954944838806",NULL,NULL,NULL,"0.25500000000010914",NULL,NULL,NULL
2808,"HP59-20240108","EXP060 2311227 Sample #7","PET723-30050","-0.003415547365743905",NULL,"-0.006831094731487811",NULL,NULL,NULL,"0.7250000000003638",NULL,NULL,NULL
2809,"HP59-20240108","EXP060 2311227 Sample #8","PET723-30050","-0.0023306172590684057",NULL,"-0.0046612345181368114",NULL,NULL,NULL,"0.6599999999998545",NULL,NULL,NULL
2810,"HP59-20240108","EXP060 2311227 Sample #9 ","PET723-30050","-0.003053903996852072",NULL,"-0.006107807993704144",NULL,NULL,NULL,"1.0550000000002908",NULL,NULL,NULL
2831,"HP68-20240112","CC1-1-11162023-14d","PET723-100116","0.06440426904711988","0.02609405025349791","0.12880853809423976","0.05218810050699582","0.1281282221883685","0.051912463539156455","13.783750000000055","27.421899335536512",NULL,NULL
2832,"HP68-20240112","CC1-1-11162023-7d","PET723-100116","-0.023374421961249458","0.0029832246239687443","-0.046748843922498916","0.005966449247937489","-0.046501934963107575","0.005934936815726074","8.407500000001164","16.72618980056619",NULL,NULL
2833,"HP68-20240112","CC1-2-11162023-14d","PET723-100116","0.06316627286145432","0.02841437241847193","0.12633254572290864","0.05682874483694386","0.12566530703239864","0.056528597815672724","12.751249999997524","25.367805851251703",NULL,NULL
2834,"HP68-20240112","CC1-2-11162023-7d","PET723-100116","-0.027628140986433646","0.0038187072267780006","-0.055256281972867305","0.007637414453556001","-0.054964440080383856","0.007597076642030777","8.613749999998845","17.13651113822037",NULL,NULL
2835,"HP68-20240112","CC1-3-11162023-14d","PET723-30050","0.09651523279112706","0.009715495087768304","0.19303046558225406","0.019430990175536608","0.1920109547796607","0.0193283633475419","8.035000000001219","15.98512459679466",NULL,NULL
2836,"HP68-20240112","CC1-3-11162023-7d","PET723-30050","-0.030463953669889774","0.0021720671485281","-0.06092790733977956","0.0043441342970562","-0.06060611015856805","0.004321190292697064","4.6687500000000455","9.288183007003669",NULL,NULL
2837,"HP68-20240112","CC1-4-11162023-7d","PET723-30050","-0.051463987574081535","0.01270314348541322","-0.10292797514816307","0.02540628697082644","-0.10238435017043697","0.02527210098136402","4.737500000002568","9.424956786228288",NULL,NULL
2838,"HP68-20240112","CC1-5-11162023-7d","PET723-30050","-0.0571299169932112","0.006241101198360073","-0.1142598339864224","0.012482202396720146","-0.1136563585987404","0.01241627632569697","6.393750000000183","12.719961467422936",NULL,NULL
2839,"HP68-20240112","CC1-6-11162023-7d","PET723-30050","-0.003020291040523012","0.06848278360807211","-0.006040582081046022","0.13696556721614422","-0.006008678108442495","0.13624216909896628","6.862499999998704","13.652509962099067",NULL,NULL
2840,"HP68-20240112","EXP 50A- A10",NULL,"0.02025145987488759",NULL,"0.04050291974977519",NULL,"0.0402889992989442",NULL,NULL,NULL,NULL,NULL
2841,"HP68-20240112","EXP 50A- A12",NULL,"0.027194597230329902",NULL,"0.054389194460659804",NULL,"0.054101932182502116",NULL,NULL,NULL,NULL,NULL
2842,"HP68-20240112","EXP 50A- A14",NULL,"0.03561741959594845",NULL,"0.0712348391918969",NULL,"0.07085860486091664",NULL,NULL,NULL,NULL,NULL
2843,"HP68-20240112","EXP 50A- A19",NULL,"0.058943484010149635",NULL,"0.11788696802029927",NULL,"0.11726433554091754",NULL,NULL,NULL,NULL,NULL
2844,"HP68-20240112","EXP 50A- A2",NULL,"0.006479007087862684",NULL,"0.012958014175725369",NULL,"0.01288957505450965",NULL,NULL,NULL,NULL,NULL
2845,"HP68-20240112","EXP 50A- A20",NULL,"0.023002803003030276",NULL,"0.04600560600606055",NULL,"0.04576262253626702",NULL,NULL,NULL,NULL,NULL
2846,"HP68-20240112","EXP 50A- A22",NULL,"0.03948059030861988",NULL,"0.07896118061723975",NULL,"0.07854413879753537",NULL,NULL,NULL,NULL,NULL
2847,"HP68-20240112","EXP 50A- A4",NULL,"0.006023719392423844",NULL,"0.012047438784847687",NULL,"0.01198380896378454",NULL,NULL,NULL,NULL,NULL
2848,"HP68-20240112","EXP 50A- A6",NULL,"0.0021537739811937013",NULL,"0.0043075479623874025",NULL,"0.004284797192621105",NULL,NULL,NULL,NULL,NULL
2849,"HP68-20240112","EXP 50A- B10",NULL,"0.060615143591876114",NULL,"0.12123028718375226",NULL,"0.12058999661090132",NULL,NULL,NULL,NULL,NULL
2850,"HP68-20240112","EXP 50A- B12",NULL,"0.03798803711064981",NULL,"0.07597607422129962",NULL,"0.07557479855647847",NULL,NULL,NULL,NULL,NULL
2851,"HP68-20240112","EXP 50A- B14",NULL,"0.047958292473089886",NULL,"0.0959165849461798",NULL,"0.09540999136673868",NULL,NULL,NULL,NULL,NULL
2852,"HP68-20240112","EXP 50A- B19",NULL,"0.09876480333199114",NULL,"0.19752960666398228",NULL,"0.19648633317231606",NULL,NULL,NULL,NULL,NULL
2853,"HP68-20240112","EXP 50A- B2",NULL,"0.009324555184355432",NULL,"0.018649110368710864",NULL,"0.018550613121541576",NULL,NULL,NULL,NULL,NULL
2854,"HP68-20240112","EXP 50A- B20",NULL,"0.07392871811776912",NULL,"0.14785743623553824",NULL,"0.14707651156112905",NULL,NULL,NULL,NULL,NULL
2855,"HP68-20240112","EXP 50A- B22",NULL,"0.10515293101930306",NULL,"0.21030586203860613",NULL,"0.20919510940403968",NULL,NULL,NULL,NULL,NULL
2856,"HP68-20240112","EXP 50A- B4",NULL,"0.006479007087862684",NULL,"0.012958014175725369",NULL,"0.01288957505450965",NULL,NULL,NULL,NULL,NULL
2857,"HP68-20240112","EXP 50A- B6",NULL,"0.0067635618975119575",NULL,"0.013527123795023915",NULL,"0.013455678861212841",NULL,NULL,NULL,NULL,NULL
2858,"HP68-20240112","EXP 50A- C10",NULL,"-0.0020123885949481484",NULL,"-0.004024777189896297",NULL,"-0.004003519903846897",NULL,NULL,NULL,NULL,NULL
2859,"HP68-20240112","EXP 50A- C12",NULL,"-0.0017735800832729388",NULL,"-0.0035471601665458775",NULL,"-0.003528425465277793",NULL,NULL,NULL,NULL,NULL
2860,"HP68-20240112","EXP 50A- C14",NULL,"-0.0020123885949481484",NULL,"-0.004024777189896297",NULL,"-0.004003519903846897",NULL,NULL,NULL,NULL,NULL
2861,"HP68-20240112","EXP 50A- C19",NULL,"-0.0011168566761661052",NULL,"-0.0022337133523322103",NULL,"-0.002221915759212747",NULL,NULL,NULL,NULL,NULL
2862,"HP68-20240112","EXP 50A- C2",NULL,"-0.0009763289249483221",NULL,"-0.0019526578498966442",NULL,"-0.001942344681114019",NULL,NULL,NULL,NULL,NULL
2863,"HP68-20240112","EXP 50A- C20",NULL,"-0.0011765588040849085",NULL,"-0.002353117608169817",NULL,"-0.002340689368855025",NULL,NULL,NULL,NULL,NULL
2864,"HP68-20240112","EXP 50A- C22",NULL,"-0.002490005618298572",NULL,"-0.004980011236597144",NULL,"-0.00495370878098511",NULL,NULL,NULL,NULL,NULL
2865,"HP68-20240112","EXP 50A- C4",NULL,"-0.0007486850772289028",NULL,"-0.0014973701544578055",NULL,"-0.0014894616357514654",NULL,NULL,NULL,NULL,NULL
2866,"HP68-20240112","EXP 50A- C6",NULL,"-0.000919417963018468",NULL,"-0.001838835926036936",NULL,"-0.0018291239197733816",NULL,NULL,NULL,NULL,NULL
2913,"HP67-20240112","CC1-1-11162023-11d","PET723-100116","0.04980467172113619","0.013621232010399841","0.09960934344227236","0.027242464020799682","0.0990832461685995","0.02709858006820861","11.926249999999984","23.726520500621422",NULL,NULL
2914,"HP67-20240112","CC1-1-11162023-28d","PET723-100116","0.0849215047457768","0.001503420323862232","0.1698430094915536","0.003006840647724464","0.16894596568865286","0.0029909597010936845","14.395000000000095","28.637942572598103",NULL,NULL
2915,"HP67-20240112","CC1-2-11162023-11d","PET723-100116","0.03340779715074558","0.0021654108269336444","0.06681559430149117","0.004330821653867289","0.06646270067940623","0.0043079479616399755","10.364999999998645","20.620512314340992",NULL,NULL
2916,"HP67-20240112","CC1-2-11162023-28d","PET723-100116","0.0877602874739753","0.007567506318574506","0.1755205749479506","0.015135012637149012","0.17459354448311135","0.015055075468503562","15.394999999999984","30.62737936124657",NULL,NULL
2917,"HP67-20240112","CC1-3-11162023-11d","PET723-30050","0.037860389318942665","0.003211241584252471","0.07572077863788533","0.006422483168504942","0.0753208513436665","0.006388562144950349","6.930000000000063","13.78679694533556",NULL,NULL
2918,"HP67-20240112","CC1-3-11162023-28d","PET723-30050","0.1849592515214542","0.011354270381650931","0.3699185030429084","0.022708540763301862","0.3679647393777075","0.02258860320552075","11.347500000000196","22.575133959191408",NULL,NULL
2919,"HP67-20240112","CC1-4-11162023-11d","PET723-30050","0.03602157522747658","0.0027911673306089987","0.07204315045495316","0.0055823346612179974","0.07166264694261827","0.005552850970787897","7.176250000001232","14.276695754542624",NULL,NULL
2920,"HP67-20240112","CC1-4-11162023-28d","PET723-30050","0.19580673118724407","0.0073229709664135905","0.39161346237448813","0.014645941932827184","0.38954511448894863","0.014568587842789502","11.742500000001087","23.360961490709425",NULL,NULL
2921,"HP67-20240112","CC1-5-11162023-11d","PET723-30050","0.020938277198994625","0.0043651876768149855","0.04187655439798925","0.008730375353629971","0.041655378950603984","0.00868426495361165","8.445000000000164","16.800793680138526",NULL,NULL
2922,"HP67-20240112","CC1-5-11162023-28d","PET723-30050","0.09477515195959416","0.012478856729257793","0.1895503039191883","0.024957713458515586","0.1885491739581867","0.02482589665746173","13.263749999997229","26.387392205433567",NULL,NULL
2923,"HP67-20240112","CC1-6-11162023-11d","PET723-30050","0.026544185178596986","0.0038752666318502787","0.05308837035719397","0.007750533263700557","0.05280797851900418","0.0077095980032256565","8.278749999999945","16.47004981402525",NULL,NULL
