,hp_sid,experiment_id,biomaterial_id,sample_id,biopsy_id,mg_per_biopsy_mean,mg_per_biopsy_std,mg_per_ml_mean,mg_per_ml_std,mg_per_cm2_mean,mg_per_cm2_std,net_weight_mg_x,tissue_areal_density_mg_per_cm2
8926,HP40-1423,HP40-20231128,,Hyp0.05mg_mL-1,Hyp0.05mg_mL-1_2,,,0.052828977,,,,,
8930,HP40-1424,HP40-20231128,,Hyp0.05mg_mL-1,Hyp0.05mg_mL-1_3,,,0.053089319,,,,,
8934,HP40-1425,HP40-20231128,,Hyp0.05mg_mL-2,Hyp0.05mg_mL-2_1,,,0.042498565,,,,,
8938,HP40-1426,HP40-20231128,,Hyp0.05mg_mL-2,Hyp0.05mg_mL-2_2,,,0.042489098,,,,,
8942,HP40-1427,HP40-20231128,,Hyp0.05mg_mL-2,Hyp0.05mg_mL-2_3,,,0.042384961,,,,,
8946,HP40-1428,HP40-20231128,,Hyp0.05mg_mL-3,Hyp0.05mg_mL-3_1,,,0.042025216,,,,,
8950,HP40-1429,HP40-20231128,,Hyp0.05mg_mL-3,Hyp0.05mg_mL-3_2,,,0.042015749,,,,,
8954,HP40-1430,HP40-20231128,,Hyp0.05mg_mL-3,Hyp0.05mg_mL-3_3,,,0.041097452,,,,,
8958,HP40-1431,HP40-20231128,,Hyp0.05mg_mL-4,Hyp0.05mg_mL-4_1,,,0.048497833,,,,,
8962,HP40-1432,HP40-20231128,,Hyp0.05mg_mL-4,Hyp0.05mg_mL-4_2,,,0.044545369,,,,,
8966,HP40-1433,HP40-20231128,,Hyp0.05mg_mL-4,Hyp0.05mg_mL-4_3,,,0.041823613,,,,,
8994,HP50-1434,HP50-20231204,,A-D02,EXP 50_A-D02-3,,,0.00557281,,,,,
9010,HP50-1435,HP50-20231204,,A-D02,EXP 50_A-D02-4,,,0.006092506,,,,,
9014,HP50-1436,HP50-20231204,,Gelatin_2.5,Gelatin_2.5,,,0.026799284,,,,,
9018,HP50-1437,HP50-20231204,,A-D02,No_ChT_EXP50__A-D02-3,,,0.005275841,,,,,
9025,HP50-1438,HP50-20231204,,A-D02,No_ChT_EXP50__A-D02-4,,,0.005127356,,,,,
9028,HP50-1439,HP50-20231204,,Gelatin_0,Gelatin_0,,,-0.000533527,,,,,
9036,HP50-1440,HP50-20231204,,A-D01,EXP 50_A-D01-1,,,0.006018264,,,,,
9040,HP50-1441,HP50-20231204,,A-D01,No_ChT_EXP50__A-D01-1,,,0.004533418,,,,,
9043,HP50-1442,HP50-20231204,,A-D01,EXP 50_A-D01-2,,,0.006315233,,,,,
9047,HP50-1443,HP50-20231204,,A-D01,No_ChT_EXP50__A-D01-2,,,0.005127356,,,,,
9050,HP50-1444,HP50-20231204,,A-D01,EXP 50_A-D01-3,,,0.004904629,,,,,
9054,HP50-1445,HP50-20231204,,A-D01,No_ChT_EXP50__A-D01-3,,,0.004384933,,,,,
9057,HP50-1446,HP50-20231204,,A-D01,EXP 50_A-D01-4,,,0.006240991,,,,,
9061,HP50-1447,HP50-20231204,,A-D01,No_ChT_EXP50__A-D01-4,,,0.005424325,,,,,
9064,HP50-1448,HP50-20231204,,A-D02,EXP 50_A-D02-1,,,0.00653796,,,,,
9068,HP50-1449,HP50-20231204,,A-D02,No_ChT_EXP50__A-D02-1,,,0.004978872,,,,,
9071,HP50-1450,HP50-20231204,,A-D02,EXP 50_A-D02-2,,,0.006760687,,,,,
9075,HP50-1451,HP50-20231204,,A-D02,No_ChT_EXP50__A-D02-2,,,0.005869779,,,,,
9090,HP50-1452,HP50-20231204,,A-D03,EXP 50_A-D03-1,,,0.005619928,,,,,
9094,HP50-1453,HP50-20231204,,A-D03,No_ChT_EXP50__A-D03-1,,,0.008086538,,,,,
9097,HP50-1454,HP50-20231204,,A-D03,EXP 50_A-D03-2,,,0.005711284,,,,,
9101,HP50-1455,HP50-20231204,,A-D03,No_ChT_EXP50__A-D03-2,,,0.006442131,,,,,
9104,HP50-1456,HP50-20231204,,A-D03,EXP 50_A-D03-3,,,0.006259419,,,,,
9108,HP50-1457,HP50-20231204,,A-D03,No_ChT_EXP50__A-D03-3,,,0.006807555,,,,,
9111,HP50-1458,HP50-20231204,,A-D03,EXP 50_A-D03-4,,,0.006898911,,,,,
9115,HP50-1459,HP50-20231204,,A-D03,No_ChT_EXP50__A-D03-4,,,0.006624843,,,,,
9118,HP50-1460,HP50-20231204,,A-D04,EXP 50_A-D04-1,,,0.008086538,,,,,
9122,HP50-1461,HP50-20231204,,A-D04,No_ChT_EXP50__A-D04-1,,,0.009182808,,,,,
9125,HP50-1462,HP50-20231204,,A-D04,EXP 50_A-D04-2,,,0.007538402,,,,,
9129,HP50-1463,HP50-20231204,,A-D04,No_ChT_EXP50__A-D04-2,,,0.006807555,,,,,
9132,HP50-1464,HP50-20231204,,A-D04,EXP 50_A-D04-3,,,0.008543317,,,,,
9136,HP50-1465,HP50-20231204,,A-D04,No_ChT_EXP50__A-D04-3,,,0.005528572,,,,,
9139,HP50-1466,HP50-20231204,,A-D04,EXP 50_A-D04-4,,,0.009000097,,,,,
9143,HP50-1467,HP50-20231204,,A-D04,No_ChT_EXP50__A-D04-4,,,0.006259419,,,,,
9146,HP50-1468,HP50-20231204,,A-D05,EXP 50_A-D05-1,,,0.004980437,,,,,
9150,HP50-1469,HP50-20231204,,A-D05,No_ChT_EXP50__A-D05-1,,,0.006259419,,,,,
9153,HP50-1470,HP50-20231204,,A-D05,EXP 50_A-D05-2,,,0.006807555,,,,,
9157,HP50-1471,HP50-20231204,,A-D05,No_ChT_EXP50__A-D05-2,,,0.005163148,,,,,
9160,HP50-1472,HP50-20231204,,A-D05,EXP 50_A-D05-3,,,0.009182808,,,,,
9164,HP50-1473,HP50-20231204,,A-D05,No_ChT_EXP50__A-D05-3,,,0.004797725,,,,,
9167,HP50-1474,HP50-20231204,,A-D05,EXP 50_A-D05-4,,,0.010279079,,,,,
9171,HP50-1475,HP50-20231204,,A-D05,No_ChT_EXP50__A-D05-4,,,0.005711284,,,,,
9186,HP50-1476,HP50-20231204,,A-D06,EXP 50_A-D06-1,,,0.012200143,,,,,
9190,HP50-1477,HP50-20231204,,A-D06,No_ChT_EXP50__A-D06-1,,,0.011877371,,,,,
9193,HP50-1478,HP50-20231204,,A-D06,EXP 50_A-D06-2,,,0.014136778,,,,,
9197,HP50-1479,HP50-20231204,,A-D06,No_ChT_EXP50__A-D06-2,,,0.005583308,,,,,
9200,HP50-1480,HP50-20231204,,A-D06,EXP 50_A-D06-3,,,0.013087767,,,,,
9204,HP50-1481,HP50-20231204,,A-D06,No_ChT_EXP50__A-D06-3,,,0.005099149,,,,,
9207,HP50-1482,HP50-20231204,,A-D06,EXP 50_A-D06-4,,,0.013733312,,,,,
9211,HP50-1483,HP50-20231204,,A-D06,No_ChT_EXP50__A-D06-4,,,0.005421922,,,,,
9214,HP50-1484,HP50-20231204,,A-D07,EXP 50_A-D07-1,,,0.011958064,,,,,
9218,HP50-1485,HP50-20231204,,A-D07,No_ChT_EXP50__A-D07-1,,,0.009012765,,,,,
9221,HP50-1486,HP50-20231204,,A-D07,EXP 50_A-D07-2,,,0.013571926,,,,,
9225,HP50-1487,HP50-20231204,,A-D07,No_ChT_EXP50__A-D07-2,,,0.005583308,,,,,
9228,HP50-1488,HP50-20231204,,A-D07,EXP 50_A-D07-3,,,-0.000791448,,,,,
9232,HP50-1489,HP50-20231204,,A-D07,No_ChT_EXP50__A-D07-3,,,0.004776377,,,,,
9235,HP50-1490,HP50-20231204,,A-D07,EXP 50_A-D07-4,,,-0.001275607,,,,,
9239,HP50-1491,HP50-20231204,,A-D07,No_ChT_EXP50__A-D07-4,,,0.004937763,,,,,
9242,HP50-1492,HP50-20231204,,A-D08,EXP 50_A-D08-1,,,-0.000387983,,,,,
9249,HP50-1493,HP50-20231204,,A-D08,EXP 50_A-D08-2,,,-0.001436993,,,,,
9256,HP50-1494,HP50-20231204,,A-D08,EXP 50_A-D08-3,,,-0.001194914,,,,,
9263,HP50-1495,HP50-20231204,,A-D08,EXP 50_A-D08-4,,,-0.001436993,,,,,
9282,HP50-1496,HP50-20231204,,A-D09,EXP 50_A-D09-1,,,0.013003861,,,,,
9286,HP50-1497,HP50-20231204,,A-D09,No_ChT_EXP50__A-D09-1,,,0.011214735,,,,,
9289,HP50-1498,HP50-20231204,,A-D09,EXP 50_A-D09-2,,,0.014971899,,,,,
9293,HP50-1499,HP50-20231204,,A-D09,No_ChT_EXP50__A-D09-2,,,0.008352135,,,,,
9296,HP50-1500,HP50-20231204,,A-D09,EXP 50_A-D09-3,,,0.016492656,,,,,
9300,HP50-1501,HP50-20231204,,A-D09,No_ChT_EXP50__A-D09-3,,,0.007815397,,,,,
9303,HP50-1502,HP50-20231204,,A-D09,EXP 50_A-D09-4,,,0.02168112,,,,,
9307,HP50-1503,HP50-20231204,,A-D09,No_ChT_EXP50__A-D09-4,,,0.009246697,,,,,
9310,HP50-1504,HP50-20231204,,A-D10,EXP 50_A-D10-1,,,0.014166792,,,,,
9314,HP50-1505,HP50-20231204,,A-D10,No_ChT_EXP50__A-D10-1,,,0.011214735,,,,,
9317,HP50-1506,HP50-20231204,,A-D10,EXP 50_A-D10-2,,,0.015508637,,,,,
9321,HP50-1507,HP50-20231204,,A-D10,No_ChT_EXP50__A-D10-2,,,0.005489534,,,,,
9324,HP50-1508,HP50-20231204,,A-D10,EXP 50_A-D10-3,,,0.016313743,,,,,
9328,HP50-1509,HP50-20231204,,A-D10,No_ChT_EXP50__A-D10-3,,,0.004594971,,,,,
9331,HP50-1510,HP50-20231204,,A-D10,EXP 50_A-D10-4,,,0.018818519,,,,,
9335,HP50-1511,HP50-20231204,,A-D10,No_ChT_EXP50__A-D10-4,,,0.004952796,,,,,
9338,HP50-1512,HP50-20231204,,A-D11,EXP 50_A-D11-1,,,0.010588541,,,,,
9342,HP50-1513,HP50-20231204,,A-D11,No_ChT_EXP50__A-D11-1,,,0.014077336,,,,,
9345,HP50-1514,HP50-20231204,,A-D11,EXP 50_A-D11-2,,,0.011393648,,,,,
9349,HP50-1515,HP50-20231204,,A-D11,No_ChT_EXP50__A-D11-2,,,0.007457572,,,,,
9352,HP50-1516,HP50-20231204,,A-D11,EXP 50_A-D11-3,,,0.011751473,,,,,
9356,HP50-1517,HP50-20231204,,A-D11,No_ChT_EXP50__A-D11-3,,,0.006384097,,,,,
9359,HP50-1518,HP50-20231204,,A-D11,EXP 50_A-D11-4,,,0.012109298,,,,,
9363,HP50-1519,HP50-20231204,,A-D11,No_ChT_EXP50__A-D11-4,,,0.006741922,,,,,
9378,HP48-1520,HP48-20231205,PET723-30050,C1-D04,C1-D04-EXP 50,0.000206164,,0.001030819,,0.00041015,,3.51,6.982923128
9382,HP48-1521,HP48-20231205,PET723-30050,C3-D04,C3-D04-EXP 50,-3.16E-05,,-0.00015799,,-6.29E-05,,3.155,6.276673068
9386,HP48-1522,HP48-20231205,PET723-30050,C5-D04,C5-D04-EXP 50,-5.18E-06,,-2.59E-05,,-1.03E-05,,2.78,5.530634272
9390,HP48-1523,HP48-20231205,PET723-30050,A9-D07,A9-D07-EXP 50,0.011063953,,0.055319764,,0.022011035,,9.31,18.5216565
9394,HP48-1524,HP48-20231205,PET723-30050,A11-D07,A11-D07-EXP 50,0.012596196,,0.062980978,,0.025059335,,8.435,16.78089931
9398,HP48-1525,HP48-20231205,PET723-30050,A13-D07,A13-D07-EXP 50,0.007127674,,0.03563837,,0.014180057,,7.085,14.09515965
9402,HP48-1526,HP48-20231205,PET723-30050,A1-D04,A1-D04-EXP 50,0.00039109,,0.001955448,,0.000778048,,4.76,9.469719114
9406,HP48-1527,HP48-20231205,PET723-30050,B9-D07,B9-D07-EXP 50,0.015634263,,0.078171315,,0.031103378,,7.79,15.49771258
9410,HP48-1528,HP48-20231205,PET723-30050,A3-D04,A3-D04-EXP 50,0.000972285,,0.004861426,,0.0019343,,6.25,12.43397993
9414,HP48-1529,HP48-20231205,PET723-30050,B11-D07,B11-D07-EXP 50,0.019227108,,0.09613554,,0.038251116,,7.745,15.40818793
9418,HP48-1530,HP48-20231205,PET723-30050,A5-D04,A5-D04-EXP 50,0.000919449,,0.004597246,,0.001829186,,7.38,14.6820435
9422,HP48-1531,HP48-20231205,PET723-30050,B13-D07,B13-D07-EXP 50,0.017430686,,0.087153428,,0.034677247,,8.085,16.08459644
9426,HP48-1532,HP48-20231205,PET723-30050,B1-D04,B1-D04-EXP 50,0.003429157,,0.017145785,,0.006822091,,4.99,9.927289575
9430,HP48-1533,HP48-20231205,PET723-30050,B3-D04,B3-D04-EXP 50,0.006414389,,0.032071943,,0.012761021,,6.015,11.96646228
9434,HP48-1534,HP48-20231205,PET723-30050,B5-D04,B5-D04-EXP 50,0.003851845,,0.019259224,,0.007663002,,4.995,9.937236759
9474,HP48-1535,HP48-20231205,PET723-30050,C9-D07,C9-D07-EXP 50,0.001047252,,0.005236259,,0.002083441,,5.385,10.71311711
9478,HP48-1536,HP48-20231205,PET723-30050,A2 ,A2 -EXP 55,0.003963776,,0.019818881,,0.007885682,,7.93,15.77623373
9482,HP48-1537,HP48-20231205,PET723-30050,C11-D07,C11-D07-EXP 50,0.000578525,,0.002892623,,0.001150938,,6.09,12.11567004
9486,HP48-1538,HP48-20231205,PET723-30050,A3 ,A3 -EXP 55,0.003234645,,0.016173225,,0.006435122,,6.605,13.14022999
9490,HP48-1539,HP48-20231205,PET723-30050,C13-D07,C13-D07-EXP 50,0.000318121,,0.001590603,,0.000632881,,3.85,7.659331636
9494,HP48-1540,HP48-20231205,PET723-30050,A4,A4-EXP 55,0.00221907,,0.011095348,,0.004414699,,7.06,14.04542373
9498,HP48-1541,HP48-20231205,PET723-30050,A17-D11,A17-D11-EXP 50,0.015707995,,0.078539974,,0.031250063,,9.725,19.34727277
9502,HP48-1542,HP48-20231205,PET723-30050,A6,A6-EXP 55,0.00289612,,0.014480599,,0.005761647,,6.72,13.36901522
9506,HP48-1543,HP48-20231205,PET723-30050,A18-D11,A18-D11-EXP 50,0.019561973,,0.097809867,,0.03891731,,9.15,18.20334662
9510,HP48-1544,HP48-20231205,PET723-30050,B3,B3-EXP 55,0.002791958,,0.013959792,,0.005554425,,8.965,17.83530081
9514,HP48-1545,HP48-20231205,PET723-30050,A21-D11,A21-D11-EXP 50,0.002166989,,0.010834944,,0.004311087,,4.935,9.817870552
9518,HP48-1546,HP48-20231205,PET723-30050,B4,B4-EXP 55,0.01016139,,0.050806952,,0.020215444,,8.835,17.57667403
9522,HP48-1547,HP48-20231205,PET723-30050,B17-D11,B17-D11-EXP 50,0.018520358,,0.092601788,,0.036845081,,8.145,16.20396264
9526,HP48-1548,HP48-20231205,PET723-30050,B5,B5-EXP 55,0.004015857,,0.020079285,,0.007989294,,7.925,15.76628655
9530,HP48-1549,HP48-20231205,PET723-30050,B18-D11,B18-D11-EXP 50,0.021671246,,0.108356228,,0.043113573,,6.355,12.64287079
9534,HP48-1550,HP48-20231205,PET723-30050,B6,B6-EXP 55,0.000708727,,0.003543633,,0.001409967,,5.075,10.0963917
9538,HP48-1551,HP48-20231205,PET723-30050,B19-D11,B19-D11-EXP 50,0.039222473,,0.196112363,,0.07803063,,8.3,16.51232535
9542,HP48-1552,HP48-20231205,PET723-30050,C17-D11,C17-D11-EXP 50,0.001177454,,0.005887269,,0.00234247,,2.64,5.252113122
9546,HP48-1553,HP48-20231205,PET723-30050,C18-D11,C18-D11-EXP 50,0.003182564,,0.015912821,,0.00633151,,4.67,9.290669803
9550,HP48-1554,HP48-20231205,PET723-30050,C19-D11,C19-D11-EXP 50,0.000734767,,0.003673835,,0.001461772,,4.495,8.942518365
9566,HP48-1555,HP48-20231205,,S5,S5-231206,,,0.050259115,,,,,
9567,HP48-1556,HP48-20231205,,S4,S4-231206,,,0.041394491,,,,,
9568,HP48-1557,HP48-20231205,,S3,S3-231206,,,0.033054565,,,,,
9569,HP48-1558,HP48-20231205,,S2,S2-231206,,,0.022615849,,,,,
9570,HP48-1559,HP48-20231205,,S1,S1-231206,,,0.011100123,,,,,
9571,HP48-1560,HP48-20231205,,S0,S0-231206,,,-0.001464998,,,,,
9578,HP48-1561,HP48-20231205,,S5,S5-231207,,,0.048657407,,,,,
9579,HP48-1562,HP48-20231205,,S4,S4-231207,,,0.041698263,,,,,
9580,HP48-1563,HP48-20231205,,S3,S3-231207,,,0.033993497,,,,,
9581,HP48-1564,HP48-20231205,,S2,S2-231207,,,0.022201614,,,,,
9582,HP48-1565,HP48-20231205,,S1,S1-231207,,,0.011127738,,,,,
9583,HP48-1566,HP48-20231205,,S0,S0-231207,,,-0.001520229,,,,,
9998,HP41-1567,HP41-20231128,,Gelatin_5,Gelatin_5,,,0.056321514,,,,,
10002,HP41-1568,HP41-20231128,,A-D02,EXP 50_A-D02-3,,,0.00557281,,,,,
10010,HP41-1569,HP41-20231128,,A-D02,EXP 50_A-D02-4,,,0.006092506,,,,,
10014,HP41-1570,HP41-20231128,,Gelatin_2.5,Gelatin_2.5,,,0.026799284,,,,,
10018,HP41-1571,HP41-20231128,,A-D02,No_ChT_EXP50__A-D02-3,,,0.005275841,,,,,
10025,HP41-1572,HP41-20231128,,A-D02,No_ChT_EXP50__A-D02-4,,,0.005127356,,,,,
10028,HP41-1573,HP41-20231128,,Gelatin_0,Gelatin_0,,,-0.000533527,,,,,
10036,HP41-1574,HP41-20231128,,A-D01,EXP 50_A-D01-1,,,0.006018264,,,,,
10040,HP41-1575,HP41-20231128,,A-D01,No_ChT_EXP50__A-D01-1,,,0.004533418,,,,,
10043,HP41-1576,HP41-20231128,,A-D01,EXP 50_A-D01-2,,,0.006315233,,,,,
10047,HP41-1577,HP41-20231128,,A-D01,No_ChT_EXP50__A-D01-2,,,0.005127356,,,,,
10050,HP41-1578,HP41-20231128,,A-D01,EXP 50_A-D01-3,,,0.004904629,,,,,
10054,HP41-1579,HP41-20231128,,A-D01,No_ChT_EXP50__A-D01-3,,,0.004384933,,,,,
10057,HP41-1580,HP41-20231128,,A-D01,EXP 50_A-D01-4,,,0.006240991,,,,,
10061,HP41-1581,HP41-20231128,,A-D01,No_ChT_EXP50__A-D01-4,,,0.005424325,,,,,
10064,HP41-1582,HP41-20231128,,A-D02,EXP 50_A-D02-1,,,0.00653796,,,,,
10068,HP41-1583,HP41-20231128,,A-D02,No_ChT_EXP50__A-D02-1,,,0.004978872,,,,,
10071,HP41-1584,HP41-20231128,,A-D02,EXP 50_A-D02-2,,,0.006760687,,,,,
10075,HP41-1585,HP41-20231128,,A-D02,No_ChT_EXP50__A-D02-2,,,0.005869779,,,,,
10090,HP41-1586,HP41-20231128,,A-D03,EXP 50_A-D03-1,,,0.005619928,,,,,
10094,HP41-1587,HP41-20231128,,A-D03,No_ChT_EXP50__A-D03-1,,,0.008086538,,,,,
10097,HP41-1588,HP41-20231128,,A-D03,EXP 50_A-D03-2,,,0.005711284,,,,,
10101,HP41-1589,HP41-20231128,,A-D03,No_ChT_EXP50__A-D03-2,,,0.006442131,,,,,
10104,HP41-1590,HP41-20231128,,A-D03,EXP 50_A-D03-3,,,0.006259419,,,,,
10108,HP41-1591,HP41-20231128,,A-D03,No_ChT_EXP50__A-D03-3,,,0.006807555,,,,,
10111,HP41-1592,HP41-20231128,,A-D03,EXP 50_A-D03-4,,,0.006898911,,,,,
10115,HP41-1593,HP41-20231128,,A-D03,No_ChT_EXP50__A-D03-4,,,0.006624843,,,,,
10118,HP41-1594,HP41-20231128,,A-D04,EXP 50_A-D04-1,,,0.008086538,,,,,
10122,HP41-1595,HP41-20231128,,A-D04,No_ChT_EXP50__A-D04-1,,,0.009182808,,,,,
10125,HP41-1596,HP41-20231128,,A-D04,EXP 50_A-D04-2,,,0.007538402,,,,,
10129,HP41-1597,HP41-20231128,,A-D04,No_ChT_EXP50__A-D04-2,,,0.006807555,,,,,
10132,HP41-1598,HP41-20231128,,A-D04,EXP 50_A-D04-3,,,0.008543317,,,,,
10136,HP41-1599,HP41-20231128,,A-D04,No_ChT_EXP50__A-D04-3,,,0.005528572,,,,,
10139,HP41-1600,HP41-20231128,,A-D04,EXP 50_A-D04-4,,,0.009000097,,,,,
10143,HP41-1601,HP41-20231128,,A-D04,No_ChT_EXP50__A-D04-4,,,0.006259419,,,,,
10146,HP41-1602,HP41-20231128,,A-D05,EXP 50_A-D05-1,,,0.004980437,,,,,
10150,HP41-1603,HP41-20231128,,A-D05,No_ChT_EXP50__A-D05-1,,,0.006259419,,,,,
10153,HP41-1604,HP41-20231128,,A-D05,EXP 50_A-D05-2,,,0.006807555,,,,,
10157,HP41-1605,HP41-20231128,,A-D05,No_ChT_EXP50__A-D05-2,,,0.005163148,,,,,
10160,HP41-1606,HP41-20231128,,A-D05,EXP 50_A-D05-3,,,0.009182808,,,,,
10164,HP41-1607,HP41-20231128,,A-D05,No_ChT_EXP50__A-D05-3,,,0.004797725,,,,,
10167,HP41-1608,HP41-20231128,,A-D05,EXP 50_A-D05-4,,,0.010279079,,,,,
10171,HP41-1609,HP41-20231128,,A-D05,No_ChT_EXP50__A-D05-4,,,0.005711284,,,,,
10186,HP41-1610,HP41-20231128,,A-D06,EXP 50_A-D06-1,,,0.012200143,,,,,
10190,HP41-1611,HP41-20231128,,A-D06,No_ChT_EXP50__A-D06-1,,,0.011877371,,,,,
10193,HP41-1612,HP41-20231128,,A-D06,EXP 50_A-D06-2,,,0.014136778,,,,,
10197,HP41-1613,HP41-20231128,,A-D06,No_ChT_EXP50__A-D06-2,,,0.005583308,,,,,
10200,HP41-1614,HP41-20231128,,A-D06,EXP 50_A-D06-3,,,0.013087767,,,,,
10204,HP41-1615,HP41-20231128,,A-D06,No_ChT_EXP50__A-D06-3,,,0.005099149,,,,,
10207,HP41-1616,HP41-20231128,,A-D06,EXP 50_A-D06-4,,,0.013733312,,,,,
10211,HP41-1617,HP41-20231128,,A-D06,No_ChT_EXP50__A-D06-4,,,0.005421922,,,,,
10214,HP41-1618,HP41-20231128,,A-D07,EXP 50_A-D07-1,,,0.011958064,,,,,
10218,HP41-1619,HP41-20231128,,A-D07,No_ChT_EXP50__A-D07-1,,,0.009012765,,,,,
10221,HP41-1620,HP41-20231128,,A-D07,EXP 50_A-D07-2,,,0.013571926,,,,,
10225,HP41-1621,HP41-20231128,,A-D07,No_ChT_EXP50__A-D07-2,,,0.005583308,,,,,
10228,HP41-1622,HP41-20231128,,A-D07,EXP 50_A-D07-3,,,-0.000791448,,,,,
10232,HP41-1623,HP41-20231128,,A-D07,No_ChT_EXP50__A-D07-3,,,0.004776377,,,,,
10235,HP41-1624,HP41-20231128,,A-D07,EXP 50_A-D07-4,,,-0.001275607,,,,,
10239,HP41-1625,HP41-20231128,,A-D07,No_ChT_EXP50__A-D07-4,,,0.004937763,,,,,
10242,HP41-1626,HP41-20231128,,A-D08,EXP 50_A-D08-1,,,-0.000387983,,,,,
10249,HP41-1627,HP41-20231128,,A-D08,EXP 50_A-D08-2,,,-0.001436993,,,,,
10256,HP41-1628,HP41-20231128,,A-D08,EXP 50_A-D08-3,,,-0.001194914,,,,,
10263,HP41-1629,HP41-20231128,,A-D08,EXP 50_A-D08-4,,,-0.001436993,,,,,
10282,HP41-1630,HP41-20231128,,A-D09,EXP 50_A-D09-1,,,0.013003861,,,,,
10286,HP41-1631,HP41-20231128,,A-D09,No_ChT_EXP50__A-D09-1,,,0.011214735,,,,,
10289,HP41-1632,HP41-20231128,,A-D09,EXP 50_A-D09-2,,,0.014971899,,,,,
10293,HP41-1633,HP41-20231128,,A-D09,No_ChT_EXP50__A-D09-2,,,0.008352135,,,,,
10296,HP41-1634,HP41-20231128,,A-D09,EXP 50_A-D09-3,,,0.016492656,,,,,
10300,HP41-1635,HP41-20231128,,A-D09,No_ChT_EXP50__A-D09-3,,,0.007815397,,,,,
10303,HP41-1636,HP41-20231128,,A-D09,EXP 50_A-D09-4,,,0.02168112,,,,,
10307,HP41-1637,HP41-20231128,,A-D09,No_ChT_EXP50__A-D09-4,,,0.009246697,,,,,
10310,HP41-1638,HP41-20231128,,A-D10,EXP 50_A-D10-1,,,0.014166792,,,,,
10314,HP41-1639,HP41-20231128,,A-D10,No_ChT_EXP50__A-D10-1,,,0.011214735,,,,,
10317,HP41-1640,HP41-20231128,,A-D10,EXP 50_A-D10-2,,,0.015508637,,,,,
10321,HP41-1641,HP41-20231128,,A-D10,No_ChT_EXP50__A-D10-2,,,0.005489534,,,,,
10324,HP41-1642,HP41-20231128,,A-D10,EXP 50_A-D10-3,,,0.016313743,,,,,
10328,HP41-1643,HP41-20231128,,A-D10,No_ChT_EXP50__A-D10-3,,,0.004594971,,,,,
10331,HP41-1644,HP41-20231128,,A-D10,EXP 50_A-D10-4,,,0.018818519,,,,,
10335,HP41-1645,HP41-20231128,,A-D10,No_ChT_EXP50__A-D10-4,,,0.004952796,,,,,
10338,HP41-1646,HP41-20231128,,A-D11,EXP 50_A-D11-1,,,0.010588541,,,,,
10342,HP41-1647,HP41-20231128,,A-D11,No_ChT_EXP50__A-D11-1,,,0.014077336,,,,,
10345,HP41-1648,HP41-20231128,,A-D11,EXP 50_A-D11-2,,,0.011393648,,,,,
10349,HP41-1649,HP41-20231128,,A-D11,No_ChT_EXP50__A-D11-2,,,0.007457572,,,,,
10352,HP41-1650,HP41-20231128,,A-D11,EXP 50_A-D11-3,,,0.011751473,,,,,
10356,HP41-1651,HP41-20231128,,A-D11,No_ChT_EXP50__A-D11-3,,,0.006384097,,,,,
10359,HP41-1652,HP41-20231128,,A-D11,EXP 50_A-D11-4,,,0.012109298,,,,,
10363,HP41-1653,HP41-20231128,,A-D11,No_ChT_EXP50__A-D11-4,,,0.006741922,,,,,
10378,HP53-1654,HP53-20231205,,Gelatin_5,Gelatin_5,,,0.053380427,,,,,
10382,HP53-1655,HP53-20231205,,A-D02,EXP 50-A-D02-3,,,0.001237687,,,,,
10390,HP53-1656,HP53-20231205,,A-D02,EXP 50-A-D02-4,,,0.001222883,,,,,
10394,HP53-1657,HP53-20231205,,Gelatin_2.5,Gelatin_2.5,,,0.025891152,,,,,
10408,HP53-1658,HP53-20231205,,Gelatin_0,Gelatin_0,,,-0.000251236,,,,,
10416,HP53-1659,HP53-20231205,,A-D01,EXP 50-A-D01-1,,,0.002044514,,,,,
10420,HP53-1660,HP53-20231205,,A-D01,No_ChT_EXP50_-A-D01-1,,,0.000156984,,,,,
10423,HP53-1661,HP53-20231205,,A-D01,EXP 50-A-D01-2,,,0.00263668,,,,,
10427,HP53-1662,HP53-20231205,,A-D01,No_ChT_EXP50_-A-D01-2,,,0.000156984,,,,,
10430,HP53-1663,HP53-20231205,,A-D01,EXP 50-A-D01-3,,,0.002784721,,,,,
10434,HP53-1664,HP53-20231205,,A-D01,No_ChT_EXP50_-A-D01-3,,,0.000601109,,,,,
10437,HP53-1665,HP53-20231205,,A-D01,EXP 50-A-D01-4,,,0.002451628,,,,,
10441,HP53-1666,HP53-20231205,,A-D01,No_ChT_EXP50_-A-D01-4,,,8.94E-06,,,,,
10444,HP53-1667,HP53-20231205,,A-D02,EXP 50-A-D02-1,,,0.002784721,,,,,
10448,HP53-1668,HP53-20231205,,A-D02,No_ChT_EXP50_-A-D02-1,,,0.000453067,,,,,
10451,HP53-1669,HP53-20231205,,A-D02,EXP 50-A-D02-2,,,0.002895752,,,,,
10455,HP53-1670,HP53-20231205,,A-D02,No_ChT_EXP50_-A-D02-2,,,0.000897192,,,,,
10470,HP53-1671,HP53-20231205,,A-D03,EXP 50-A-D03-1,,,0.002667126,,,,,
10474,HP53-1672,HP53-20231205,,A-D03,No_ChT_EXP50_-A-D03-1,,,0.000591602,,,,,
10477,HP53-1673,HP53-20231205,,A-D03,EXP 50-A-D03-2,,,0.002826782,,,,,
